MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
5491,Full care beautiful blue,Drama,1959,19-10-1959,USA,1549239.31,1506028.25,3303691.62,264438.91,737584.31,8.8,84,15337,609,Alyssa Adams,Jeffrey Jenkins
5492,Alone somebody,Action,1960,26-03-1960,USA,10542602.64,26621559.11,43486070.09,3242694.07,13813274.34,4.6,36,3565,1432,Kristina Moore,Sharon Brady
5493,Room,Sci-Fi,1986,10-03-1986,USA,4539982.94,6159490.14,9754617.42,684648.02,2756301.83,6.4,74,6795,193,Michael Chung,Robin Dawson
5494,Politics lawyer,Drama,1977,21-11-1977,India,797278.69,395517.4,878607.37,83529.73,215857.95,9.1,75,2289,193,Jeffrey Neal,Derrick Smith
5495,Such opportunity effort,Horror,2021,21-07-2021,USA,39223515.18,50485863.95,125912449.6,14608683.85,21845379.47,7.5,84,1539,171,Karen Smith,Jessica Scott
5496,Class,Horror,1999,12-02-1999,USA,822674.58,1666633.39,3496725.73,411631.87,984815.02,6.4,64,1412,2034,Diane Skinner,Karen Shaffer
5497,Wonder young must,Thriller,2013,11-11-2013,USA,1654316.96,2203538.92,4221594.62,224139.72,1050567.84,3.8,38,21947,104,Jennifer Henry,Daniel Thompson
5498,Media without program,Thriller,1996,17-02-1996,Japan,475593.59,643254.28,1476912.47,161203.69,315575.3,8.1,80,3526,115,Brian Robinson,Joseph Leon
5499,Dog director heart,Action,2014,26-07-2014,USA,1676902.01,3619340.53,6401623.24,562572.23,1474330.71,4.9,46,3079,148,Sara Higgins,Kristina Krause
5500,Grow well national,Drama,1971,16-10-1971,USA,7169085.57,12260365.09,24246750.05,2145439.98,5110989.12,5.9,51,28709,352,David Charles,Adam Montes
5501,Arrive,Action,2015,31-07-2015,France,1864043.22,2434884.17,4788526.29,334432.26,1289141.1,7.9,73,584,686,David Rosales,Brandon Mcguire
5502,Dark society,Drama,1988,02-08-1988,China,1357887.65,1413627.28,3447415.69,217848.05,761101.79,7.2,64,821,69,Eric Ramirez,William Washington
5503,Movement three,Sci-Fi,2007,22-07-2007,USA,9798792.31,10462787.64,20960321.98,3108749.52,5642730.05,6.4,61,2975,3164,Mr. Drew Clark Jr.,Brenda Wheeler
5504,Share,Thriller,1979,03-06-1979,UK,100000.0,209870.13,308208.13,46486.01,94803.63,6.5,70,35566,87,Lisa Atkins,Lauren Horton
5505,Finally,Romance,2003,04-05-2003,USA,1727638.94,1034310.93,1727638.94,259116.38,498384.48,6.4,63,2368,5075,David Perez,Douglas Davis
5506,Interview behavior consumer,Comedy,1980,07-10-1980,USA,3818033.51,3775022.53,8448332.73,512234.47,1590838.71,5.3,62,14009,342,Donna Hall,Christopher Patterson
5507,Pm issue instead everything,Comedy,2014,17-05-2014,India,528695.29,839033.79,1671347.47,142838.72,405930.6,6.2,58,1248,222,Elizabeth Lane,Timothy James
5508,Conference interesting resource,Action,1961,18-01-1961,USA,2084588.02,3427197.81,6140195.54,922989.14,1552975.87,7.2,72,7192,434,Sara Higgins,Cameron Pineda
5509,Environment,Horror,2002,12-01-2002,USA,12368441.64,13340112.91,20744638.99,2381098.89,7244480.78,5.1,54,1644,5787,Kimberly Barker,Joseph Contreras
5510,Short huge,Comedy,1969,02-08-1969,USA,4202961.06,10353322.6,16155569.04,1495376.62,5714111.36,7.2,88,27597,20459,Christian Hernandez,Sherry Turner
5511,Night accept,Sci-Fi,1995,22-07-1995,UK,8666685.78,15040229.64,35621756.03,3143784.28,8100711.56,4.3,43,644,1623,Kristina Moore,Brandon Green
5512,Just,Romance,1976,11-04-1976,USA,312007.38,742467.35,1113654.08,155121.71,434746.67,7.2,65,17184,50,Christian Hernandez,Catherine Rogers
5513,Stuff piece for word,Action,2024,22-01-2024,USA,577759.26,387961.44,577759.26,80482.55,165271.96,6.2,57,373,160,Lisa Atkins,Samuel Wyatt
5514,Tree once,Romance,2023,29-12-2023,Canada,2632542.7,4304349.24,8740247.71,548783.75,2501437.09,8.6,94,4887,926,Vanessa Fox,John Ross
5515,I just parent,Comedy,1990,10-07-1990,USA,16584213.49,31035608.11,50987848.73,5212536.73,16114669.96,7.3,68,9945,762,William Banks,Alexandra Benitez
5516,Especially argue,Drama,1996,12-02-1996,USA,9055775.9,25798574.05,41911198.89,5503818.06,11430601.5,4.2,33,2236,5298,William Walker,Amanda Lawson
5517,She position create,Comedy,1990,16-05-1990,USA,837561.59,2770145.01,4168101.83,644185.67,1491513.43,7.9,81,221,266,Jerry Owens,Marissa Pena
5518,Million together,Documentary,2007,17-04-2007,USA,3658941.35,5186557.42,9806172.37,706554.26,2130816.62,7.6,80,10061,224,Christian Hernandez,Christopher Benson
5519,Similar off,Documentary,1953,14-08-1953,USA,796906.61,553799.6,796906.61,80624.3,238934.55,8.1,87,45907,3645,Oscar Santos,Stephanie Moore
5520,Six clearly well,Action,2015,09-08-2015,USA,5555558.87,5381084.53,10946495.64,1549201.76,2753011.6,6.1,53,329,1105,Elizabeth Lane,Jorge Kennedy
5521,Chair likely,Horror,1998,26-12-1998,USA,1795468.51,1042072.18,1795468.51,194836.21,424505.65,5.8,35,31929,1411,Karen Smith,Catherine Willis
5522,Friend perhaps according manager,Action,2011,11-03-2011,USA,2878074.64,6396659.94,11614464.74,1093051.16,2823879.32,7.3,85,1363,264,Jennifer Willis,Theresa Cooley
5523,Series surface,Action,2011,07-04-2011,USA,1092879.16,3089914.29,5317745.63,591850.32,1599809.26,7.7,72,3687,173,Diane Skinner,Ashley Gilmore
5524,Describe pull,Action,2019,12-05-2019,Japan,1304194.37,1625039.49,2686386.44,348797.77,718059.71,7.5,74,215,2525,Daniel Rivera,Jeffrey Sharp
5525,Hair attorney study,Action,1989,02-11-1989,USA,1014450.55,580938.94,1014450.55,69814.46,259989.73,8.1,76,2942,50,Nathan Bolton,Dustin Jackson
5526,Subject surface fall,Thriller,2019,20-07-2019,USA,16053964.69,37457588.05,73163593.59,4557592.78,16117680.61,6.7,69,4314,66,Jennifer Henry,Catherine Rogers
5527,Act a base role,Drama,1998,24-11-1998,USA,2592061.91,2356866.85,5324992.04,278541.63,1069160.28,8.7,96,3208,50,Emily Miller,Donald Benson
5528,Republican war science,Action,2017,14-06-2017,USA,575806.16,691003.44,1369867.21,198119.85,401172.95,6.3,47,14763,240,Patricia Munoz,Jamie Chavez
5529,Though by through,Action,1988,08-07-1988,USA,6124830.05,17882996.46,25694085.24,4742129.98,8790455.24,7.0,87,7285,3439,Kim Watkins,Kelly Horn
5530,We establish,Action,1982,14-09-1982,USA,11611308.59,6952313.84,15387840.75,1020031.39,3118481.81,6.6,67,1190,15153,Eric Ramirez,Teresa Davis
5531,Let notice my,Romance,1966,02-08-1966,Australia,575597.1,1587895.75,2484054.52,276266.77,950498.08,6.3,53,4219,1476,Jordan Orozco,Kathryn Hunt
5532,Charge market himself,Comedy,1996,10-07-1996,USA,1056394.77,1490542.75,2691028.93,380495.7,627302.3,9.0,94,3264,3562,Kevin Green,John Perry
5533,For yet,Action,2021,18-04-2021,Canada,17534746.09,19531741.3,41558492.11,5821011.23,11023694.19,8.4,100,21731,687,Terry Lawrence,Sarah Ross
5534,True mind try,Comedy,1958,14-07-1958,Japan,4544403.91,8523820.89,18058520.76,1611538.75,4157746.36,6.1,69,566,98,William Walker,Casey Briggs
5535,Land federal bed popular,Drama,2000,06-11-2000,USA,647815.74,288685.73,647815.74,77205.03,163454.33,5.5,64,4639,156,James Cross,Kristina Krause
5536,American,Romance,2022,02-06-2022,USA,1899373.71,4483103.61,8107186.6,650470.96,2182276.4,7.0,75,5804,3961,Joseph Willis,Robert Garcia
5537,Write recently,Drama,2009,19-02-2009,USA,30901465.83,51437784.7,118633042.7,6374564.93,26508308.3,8.6,79,43755,806,David Perez,Pamela Lopez
5538,State end hard,Horror,2013,17-08-2013,Germany,1010244.06,2044251.57,4524557.25,539843.52,1083553.87,5.9,58,4530,412,Courtney Reynolds,Samuel Wyatt
5539,Black bad,Sci-Fi,2003,21-11-2003,USA,136287.56,125479.09,184681.73,30766.1,67451.4,5.1,50,2328,828,Chad Peters MD,Douglas Bullock
5540,Ok,Thriller,1987,17-10-1987,USA,667123.01,1095132.47,1624119.7,263481.68,530623.16,5.7,38,514,4261,Eric Ramirez,Benjamin Walters
5541,Mention spring watch,Drama,1987,11-02-1987,USA,6229428.91,8915352.04,20446530.84,2337026.83,4687972.8,5.6,58,7338,112,Dr. Jonathan Long,Cody Peters
5542,Show,Thriller,2025,23-11-2025,USA,3476007.88,7316016.06,10466210.94,1737312.54,4135704.48,5.7,49,461,704,Francisco Ford,Karen Shaffer
5543,Since listen represent,Romance,1978,14-06-1978,USA,1184509.96,3220261.35,5870258.81,608803.98,1550927.69,5.0,48,29827,2859,Michael Manning,Brandon Davidson
5544,Evidence recent lose,Drama,1969,05-05-1969,USA,33443792.6,80619375.8,142236184.4,18427897.7,35350554.09,6.2,62,575,50,Maria Lane,Kelly Horn
5545,Two dream leader,Action,2017,06-12-2017,USA,1305814.84,2376969.88,5064391.42,392002.06,1108249.3,9.0,78,2553,162,Charles Lopez,Michelle Thomas
5546,Job outside,Horror,2011,06-12-2011,Canada,3325095.49,3229619.51,6140540.28,779541.47,1342626.7,5.8,66,27310,254,Amanda Cantrell,Elizabeth Shannon
5547,Senior time to him,Thriller,1957,15-10-1957,USA,17281862.99,21359630.28,39747559.89,5926586.87,12339585.29,5.9,59,4211,738,Rachel Kirby,Pamela Lopez
5548,Without across one,Romance,1997,10-08-1997,USA,4031393.92,5372683.7,9000933.52,1049246.04,2348650.41,7.0,94,3788,1892,Melissa Cohen,Dawn Blake
5549,Without decade,Thriller,2025,12-12-2025,France,617494.66,1572926.94,2591160.06,253309.24,798881.44,9.6,90,764,1130,Bethany Rodriguez,Jeffrey Smith
5550,Experience fight,Thriller,1968,22-03-1968,USA,1998847.34,2639569.94,4305541.44,515137.36,1061054.43,7.1,67,4290,112,William Carpenter,Melissa Cain
5551,Family rich,Thriller,2023,08-02-2023,USA,25355514.26,63102689.63,109677756.1,11077868.56,30051980.09,6.4,54,3186,1224,Jordan Orozco,Jeffrey Sharp
5552,Wind push,Romance,2017,30-01-2017,USA,7242499.96,19797013.12,32056891.56,3690401.54,11730726.2,8.8,85,3039,2568,Crystal Harris,Melissa Mcgee
5553,Land report,Comedy,1973,23-03-1973,USA,733915.63,305715.49,733915.63,74298.92,126554.19,7.0,81,3599,181,Mr. Drew Clark Jr.,Darren Jones
5554,Quality,Comedy,2022,14-03-2022,USA,1664849.93,3606982.1,7731038.26,986566.37,2086040.15,6.7,64,2666,388,Adam Brown,Mark Crosby
5555,Study necessary it,Drama,2009,08-09-2009,USA,32467124.64,43683930.12,85331382.19,12212747.66,17722453.41,7.3,76,3836,660,Michael Chung,Terry Martinez
5556,Least design manager amount,Thriller,1960,15-07-1960,USA,33833055.36,41243204.34,61612293.12,7446591.31,19460638.06,6.2,63,836,66,Lori Callahan,Steven Green
5557,Commercial service your,Action,1966,15-02-1966,USA,578872.55,300942.24,578872.55,52034.7,135786.07,5.4,43,1450,139,Jessica Rodriguez,Joseph Contreras
5558,Edge administration especially,Drama,1985,02-11-1985,USA,475698.82,312455.14,475698.82,43298.42,171800.13,7.2,93,4871,2809,Ashley Medina,Jamie Chavez
5559,Whose reduce,Comedy,1999,12-02-1999,Australia,1817090.65,1280181.21,2659441.15,367789.81,534474.23,5.8,62,53307,241,Vanessa Fox,Miranda Armstrong
5560,Beat start,Drama,1990,21-10-1990,India,6026723.31,6216211.01,14223331.4,1761576.42,3694553.35,5.5,60,1182,1298,Sonya Clark,Jason Ramos
5561,Attention head chair,Drama,2021,06-10-2021,USA,721243.19,475434.18,1099441.98,116988.31,195259.61,3.9,35,23000,268,Ryan Tate,Laura Wilson
5562,Trial lawyer,Drama,1991,26-04-1991,USA,748025.58,1186276.3,2418741.6,265883.03,535919.05,8.5,69,100,2132,Tracy Tucker,William Brooks
5563,Senior me character find,Comedy,1970,15-08-1970,USA,6941403.25,5187550.4,10804221.98,1266639.68,2607789.29,6.2,82,455,50,Jeremy Davis,Melissa Mcgee
5564,Two cost fund idea,Romance,2019,30-03-2019,USA,597930.9,348176.77,597930.9,77871.46,150078.68,5.8,65,272,750,Philip Simmons,David Hart
5565,Leader national special,Horror,1989,25-12-1989,USA,16273642.24,8036173.98,19162836.46,1706315.18,3977169.94,6.0,44,1737,213,Suzanne Gonzalez,Patricia Ramirez
5566,Leg truth give,Thriller,1998,10-06-1998,USA,3290081.31,2918572.49,4803297.34,584214.66,1373058.4,3.8,28,2626,50,Melissa Cohen,Jennifer Leach
5567,Baby reduce,Romance,2004,09-08-2004,China,5798728.74,17279296.46,25272939.51,2946673.25,7923885.35,4.2,21,5538,50,Mr. Drew Clark Jr.,John James
5568,Soon collection,Drama,1957,26-05-1957,UK,20753931.95,46196806.55,103342748.0,8620118.94,19434128.84,5.8,66,8279,50,Brenda Smith,Melissa Melendez
5569,There enough,Comedy,1961,25-03-1961,USA,3741639.59,3086434.53,6568808.67,732809.56,1489792.81,7.4,68,448,556,Shannon Ross,Stephanie Stokes
5570,People statement,Action,1987,09-03-1987,South Korea,5216059.49,2871712.76,6006225.8,511813.33,1395337.29,8.8,95,418,4546,Bryan Murray,Ian Williams
5571,Prepare rise watch federal,Comedy,2014,26-01-2014,USA,622268.73,416824.96,622268.73,120280.36,228117.6,4.1,46,2759,2630,Jordan Orozco,Alison Clark
5572,They arrive,Horror,2004,04-05-2004,China,3921957.37,3199361.82,4719870.24,529950.83,1814774.46,6.7,84,3799,1147,David Hall,Larry Bishop
5573,View scientist compare,Action,2002,16-08-2002,Australia,5917071.05,9930010.7,14509189.92,2978742.3,4880239.56,9.0,93,12661,597,Patricia Munoz,Alexander Haley
5574,Management appear price occur,Thriller,1985,26-09-1985,USA,4340942.64,6359898.28,9219319.1,1213562.01,3574056.66,8.6,65,5163,50,Terry Lawrence,Julie Hoffman
5575,Behavior study,Action,2006,04-02-2006,USA,9969433.3,6751976.24,12773400.21,1551403.01,3776489.68,4.2,36,1007,235,Albert Phillips,David Perez
5576,Network task act,Comedy,2023,22-02-2023,USA,1565682.73,4230968.43,7187516.26,1044194.56,1912784.3,4.1,56,3259,15330,Karen Smith,Sabrina Massey
5577,Model live,Drama,2024,02-09-2024,UK,1986950.0,1123767.12,2117750.84,249740.17,468010.33,6.3,56,2759,1102,Diane Skinner,Melissa Cunningham
5578,Lay group grow,Action,2023,17-01-2023,Canada,4820792.85,11098625.6,16758980.63,3174115.71,4825906.43,6.0,54,10701,1878,Faith Franklin,Michelle Anderson
5579,Pay authority,Action,2007,25-08-2007,USA,213018.19,112679.86,213018.19,15351.97,59281.82,7.7,89,489,898,Jennifer Atkinson,Mrs. Stephanie Palmer
5580,Though care director,Thriller,2008,12-09-2008,USA,1920915.59,6099820.64,9572759.52,646478.98,2668723.59,6.0,56,224,21057,Vanessa Fox,Eric Nelson
5581,Office become office,Comedy,1997,08-07-1997,India,2363484.49,4689365.42,7424917.55,1121851.46,2452735.13,5.0,59,1263,50,Tracy Tucker,Joseph Leon
5582,Right,Thriller,2024,19-05-2024,USA,1251064.33,3057087.29,5875960.05,512442.78,1475551.07,8.5,80,1290,50,Anthony Rowland,Cody Peters
5583,Radio send worker,Comedy,2023,06-02-2023,USA,691264.8,1412035.34,2075249.18,174871.16,674911.27,6.4,57,557,203,Chad Koch,Scott Anderson
5584,Easy different give,Drama,2003,04-01-2003,USA,2804620.22,7630863.3,13509642.44,1039041.71,3343209.56,8.4,84,1017,1240,Ryan Tate,Corey Johnson
5585,Way happy,Drama,1998,14-11-1998,USA,25391582.57,45018305.19,90827111.95,9029130.05,24839756.78,6.4,79,29862,5424,Judy Walker,Sheila Dunn
5586,Throw know contain,Drama,2023,05-07-2023,USA,1362254.08,1956444.83,3410387.79,519334.36,977513.05,10.0,100,3840,352,Christopher Roach,Lauren Richards
5587,Company when amount,Horror,1974,09-03-1974,USA,15547462.06,9613156.83,18372134.38,1080886.36,4323168.84,5.5,47,891,7432,Courtney Reynolds,Mckenzie Perez
5588,Entire financial,Thriller,1999,03-08-1999,USA,281328.55,323313.41,697649.64,79371.57,182969.05,6.5,56,29251,59337,Donna Hall,Jennifer Richards
5589,Minute range husband medical,Documentary,1998,25-09-1998,USA,2328142.41,4411369.45,7879408.24,460864.28,1900463.38,6.9,72,489,739,Faith Franklin,Andrea Bowers
5590,Box away discover,Horror,1971,22-02-1971,USA,436827.84,745997.22,1327466.73,90875.37,386040.76,3.7,27,1067,227,Daniel Brown,Paige Gonzalez
5591,It face necessary news,Romance,2021,16-11-2021,UK,2811569.1,2383827.29,5152238.11,420587.79,1024585.51,4.6,51,2709,50,Seth Whitehead,Casey Collins
5592,Show paper,Sci-Fi,1994,08-05-1994,USA,1314312.78,2504507.41,5537137.07,565742.88,1293801.47,7.6,73,994,1439,Adam Brown,Nicole Dawson
5593,Around capital,Horror,1974,09-09-1974,USA,16190805.97,11618202.32,27384758.07,2721329.61,6405223.93,6.7,68,179,4223,Dr. Michael Monroe,Michael Torres
5594,Tonight know,Horror,2007,30-07-2007,USA,27697379.27,11731433.76,27697379.27,1276446.58,5987661.02,5.6,48,2257,347,Jordan Orozco,Andrew Walker PhD
5595,Science forward,Thriller,1958,16-01-1958,UK,358356.47,426875.37,861923.24,89826.52,223797.06,7.0,57,17078,544,Ryan Tate,Cindy Barnes
5596,Ball call,Drama,1986,28-03-1986,China,17549948.43,20825474.0,45507346.65,3980696.74,10763261.19,3.9,45,449,126,Alyssa Adams,Jennifer Cook
5597,Military may century,Comedy,2024,18-12-2024,USA,5522382.82,8131916.54,16435601.7,1456092.74,3269070.07,7.2,73,190,50,Michael Chung,Casey Collins
5598,Practice receive I,Sci-Fi,2016,16-06-2016,USA,593361.77,617910.59,1326885.7,151925.76,285735.24,6.6,66,5351,4591,Donna Wagner,Melissa Melendez
5599,Cost box likely,Comedy,1998,26-12-1998,UK,1940459.08,4996649.93,7745298.49,1447624.91,2729326.09,6.2,63,25343,265,Julie Maxwell,Mathew Castillo
5600,Involve group,Drama,2020,11-01-2020,India,410641.4,185086.77,443120.72,26305.91,89234.76,6.7,65,289,379,Darlene Murphy,Cassandra Dennis
5601,Today Mrs,Action,1956,22-01-1956,USA,1474571.04,1426301.68,3049056.08,177800.06,610839.11,7.0,78,21166,58,Robert Webster,Robin Dawson
5602,Figure listen,Comedy,2011,29-12-2011,USA,2673531.96,2895862.55,5864719.69,656876.53,1436528.37,8.0,100,1117,50,David Perez,Matthew Simmons
5603,Design economy,Documentary,1956,26-12-1956,USA,907366.44,2992900.94,4529965.46,833688.81,1758452.56,9.1,79,3396,369,Troy Cochran,Jacqueline Cooper
5604,Type ever cultural,Action,1990,09-04-1990,South Korea,4760079.99,2488619.28,4760079.99,321829.23,1135426.1,4.0,24,518,50,Patricia Munoz,Stephanie Cervantes
5605,Coach throughout drug particular,Drama,1997,05-07-1997,USA,544696.69,332475.63,799063.64,54086.91,179516.14,7.3,76,1095,3328,Melissa Hernandez,Derrick Smith
5606,Water drug,Horror,1991,18-06-1991,USA,4441720.32,8150660.42,19558944.36,1304456.64,3700169.74,5.3,56,292,59,Adriana Campbell,Theresa Cooley
5607,Human whose necessary class,Drama,2005,06-08-2005,USA,758452.17,1723610.39,3558470.97,476972.93,962019.1,4.9,44,4722,1651,Jeffrey Myers MD,Darren Jones
5608,Itself grow return police,Comedy,1967,27-11-1967,Canada,833342.94,1777310.68,2941237.56,272664.01,985570.16,4.7,52,300,268,Dr. Jonathan Long,Brandon Davidson
5609,Left,Comedy,1975,02-04-1975,USA,4952286.52,13004275.31,22610633.94,2984269.29,6120596.89,4.7,47,5931,1863,Faith Franklin,Darren Jones
5610,Security can about,Drama,1982,22-08-1982,USA,9324068.91,15322965.47,36184893.57,2890520.86,7396882.37,8.1,81,242,330,Michael Chung,Kimberly Wolf
5611,Project produce such,Action,2025,08-05-2025,USA,3921847.99,4296089.16,7014213.49,531180.79,1958149.45,7.1,66,3300,571,Patricia Munoz,Noah Harrison
5612,Carry enough,Thriller,1982,06-09-1982,USA,3127980.49,8840315.36,13016454.17,1762349.87,4046308.27,4.5,36,10557,12444,Adam Brown,Anthony Rhodes
5613,Cost return treat,Drama,2014,27-04-2014,USA,1555736.5,879511.32,1600730.32,258835.48,359900.89,7.2,71,2855,2989,Amanda Cantrell,Corey Johnson
5614,Anyone hospital,Horror,1986,15-02-1986,USA,197481.6,439886.3,858472.75,64921.4,176709.72,6.8,71,2048,767,Kimberly Barker,Richard Miller
5615,Hand anyone surface,Romance,1998,01-12-1998,USA,1197681.15,2057378.86,3170136.13,367305.31,926147.1,8.2,77,183,50,Faith Franklin,Jeffrey Smith
5616,Open follow compare entire,Drama,1999,27-07-1999,USA,3179785.16,8247477.53,13515289.14,1068366.88,3938000.9,8.0,87,3700,2628,Jennifer Miller,Nathan Nelson
5617,Eat though news,Drama,2002,29-08-2002,USA,13902839.73,11443850.3,19566049.23,1186094.77,5253283.66,9.8,94,2004,776,Mrs. Hannah Campbell DDS,Nathan Nelson
5618,Among start,Comedy,2023,11-06-2023,USA,3957414.97,10170626.65,18154882.76,1100683.69,4248822.4,4.0,35,2231,163,Michael Manning,Benjamin Walters
5619,Idea machine American,Thriller,1957,05-03-1957,USA,12012117.3,15657918.53,37316569.69,1723303.04,8596139.73,7.6,84,4428,1625,James Wright,Valerie Dennis
5620,Carry man,Comedy,2009,08-02-2009,USA,1264923.59,883596.19,1608282.9,210517.34,453502.47,8.0,81,5286,50,Jessica Gonzalez,Kimberly Smith
5621,Movement three,Horror,2007,01-03-2007,USA,1795316.38,3171335.74,5060485.85,859064.97,1541359.31,9.7,100,1000000,208,Melanie Olson,Mrs. Margaret Smith
5622,Create finally although,Comedy,1969,23-02-1969,USA,8184898.81,15842481.42,28845487.37,2020869.9,7278026.92,7.5,93,880,891,Eric Ramirez,Douglas Davis
5623,Base always,Action,2012,13-03-2012,USA,481216.94,736903.87,1436135.12,93125.28,359173.65,7.1,55,2179,326,Sonya Clark,Sheila Dunn
5624,Moment near bank key,Comedy,1999,18-07-1999,USA,11864763.83,27202490.36,53112078.54,5389467.44,13554495.22,8.1,85,2623,50,Mark Moody,Steven Green
5625,Customer north late,Comedy,2011,30-03-2011,India,795384.54,880245.3,1852691.3,189144.86,502316.27,5.1,44,3303,763,Jonathan Evans,Kimberly Ray
5626,Store argue,Drama,2020,31-10-2020,France,1831786.96,1783615.74,2942622.74,446322.91,1032635.97,7.4,89,26290,119,Christopher Roach,Adam Bowman
5627,Structure,Thriller,2022,08-08-2022,USA,4898887.95,12111768.42,18552624.64,3087265.82,5069517.96,4.4,44,356,809,Diana Davis,Alexander Haley
5628,Bad and,Action,2015,21-08-2015,Germany,1440230.03,2545615.63,4675724.37,755130.42,1281022.07,9.0,93,357,929,Kayla Young,Casey Briggs
